qacc	sacc	bitscore	evalue	sscinames
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_036777	311	1.63e-84	[Ruminococcus] torques
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_029185	311	1.63e-84	Butyrivibrio proteoclasticus
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_118731	311	1.63e-84	Blautia hansenii DSM 20583
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_148619	309	5.87e-84	Agathobacter ruminis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_144731	309	5.87e-84	Eisenbergiella massiliensis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_181393	309	5.87e-84	Jutongia hominis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_181215	309	5.87e-84	Anaerostipes faecalis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_180800	309	5.87e-84	Eisenbergiella porci
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_179538	309	5.87e-84	Lachnoclostridium urinimassiliense
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_074652	309	5.87e-84	Lachnoclostridium phytofermentans
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_118086	309	5.87e-84	Lachnoanaerobaculum orale
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_025981	309	5.87e-84	Butyrivibrio fibrisolvens
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_125571	309	5.87e-84	Oribacterium asaccharolyticum ACB7
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_117792	309	5.87e-84	Stomatobaculum longum
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_025207	309	5.87e-84	Hespellia stercorisuis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_176499	303	2.73e-82	Anaerosacchariphilus polymeriproducens
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_144735	303	2.73e-82	Bariatricus massiliensis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_181403	303	2.73e-82	Roseburia lenta
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_181358	303	2.73e-82	Faecalicatena absiana
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_144612	303	2.73e-82	Frisingicoccus caecimuris
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_179548	303	2.73e-82	Coprococcus phoceensis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_115507	303	2.73e-82	Blautia producta
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_121686	303	2.73e-82	[Bacteroides] pectinophilus
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_118670	303	2.73e-82	Eubacterium ventriosum
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_117147	303	2.73e-82	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_117142	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_117141	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_117140	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_152688	303	2.73e-82	Falcatimonas natans
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_026315	303	2.73e-82	Pseudobutyrivibrio ruminis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_104803	303	2.73e-82	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_104800	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_125570	303	2.73e-82	Oribacterium parvum ACB1
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_117563	303	2.73e-82	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_042953	303	2.73e-82	Anaerosporobacter mobilis
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_104684	303	2.73e-82	Lachnoanaerobaculum saburreum DSM 3986
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_112553	303	2.73e-82	Mediterraneibacter glycyrrhizinilyticus
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_044048	303	2.73e-82	Coprococcus comes ATCC 27758
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_118729	302	9.83e-82	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_029248	302	9.83e-82	[Clostridium] nexile DSM 1787
M00967:43:000000000-A3JHG:1:1101:18089:2781	NR_025524	300	3.54e-81	Pseudobutyrivibrio xylanivorans
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_180431	387	2.64e-107	Muribaculum gordoncarteri
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_180717	375	5.71e-104	Heminiphilus faecis
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_144616	375	5.71e-104	Muribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_181880	364	1.24e-100	Sangeribacter muris
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_179976	364	1.24e-100	Paramuribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_181879	359	5.75e-99	Duncaniella muricolitica
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_179975	315	1.26e-85	Duncaniella muris
M00967:43:000000000-A3JHG:1:1101:14203:2907	NR_170509	303	2.73e-82	Duncaniella freteri
M00967:43:000000000-A3JHG:1:1101:19561:3147	NR_181880	348	1.24e-95	Sangeribacter muris
M00967:43:000000000-A3JHG:1:1101:19561:3147	NR_144616	348	1.24e-95	Muribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:19561:3147	NR_180431	342	5.79e-94	Muribaculum gordoncarteri
M00967:43:000000000-A3JHG:1:1101:19561:3147	NR_180717	337	2.69e-92	Heminiphilus faecis
M00967:43:000000000-A3JHG:1:1101:19561:3147	NR_179976	337	2.69e-92	Paramuribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:19561:3147	NR_181879	309	5.87e-84	Duncaniella muricolitica
M00967:43:000000000-A3JHG:1:1101:13557:3203	NR_180717	364	1.24e-100	Heminiphilus faecis
M00967:43:000000000-A3JHG:1:1101:13557:3203	NR_180431	359	5.75e-99	Muribaculum gordoncarteri
M00967:43:000000000-A3JHG:1:1101:13557:3203	NR_181880	348	1.24e-95	Sangeribacter muris
M00967:43:000000000-A3JHG:1:1101:13557:3203	NR_144616	348	1.24e-95	Muribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:13557:3203	NR_181879	342	5.79e-94	Duncaniella muricolitica
M00967:43:000000000-A3JHG:1:1101:13557:3203	NR_179976	342	5.79e-94	Paramuribaculum intestinale
M00967:43:000000000-A3JHG:1:1101:13557:3203	NR_179975	315	1.26e-85	Duncaniella muris
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_147396	409	5.63e-114	Lachnoclostridium pacaense
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_133762	398	1.22e-110	Hungatella effluvii
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180833	398	1.22e-110	Waltera intestinalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026493	398	1.22e-110	Lacrimispora indolis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181392	392	5.67e-109	Simiaoa hominis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180048	392	5.67e-109	Clostridium indicum
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_024917	392	5.67e-109	[Clostridium] methoxybenzovorans SR3
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_115211	392	5.67e-109	Lacrimispora amygdalina
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_156080	387	2.64e-107	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_156077	387	2.64e-107	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_178380	387	2.64e-107	Clostridium indicum
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_043680	387	2.64e-107	Enterocloster aldenensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_104899	387	2.64e-107	Hungatella xylanolytica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_102852	387	2.64e-107	Lacrimispora saccharolytica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026494	387	2.64e-107	Lacrimispora saccharolytica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_036928	387	2.64e-107	Hungatella hathewayi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181397	381	1.23e-105	Jingyaoa shaoxingensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180797	381	1.23e-105	Clostridium porci
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179587	381	1.23e-105	Lachnoclostridium edouardi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_112174	381	1.23e-105	[Clostridium] sphenoides JCM 1415
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_156081	381	1.23e-105	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_156079	381	1.23e-105	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_156078	381	1.23e-105	Kineothrix alysoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179173	381	1.23e-105	Clostridium fessum
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_178356	381	1.23e-105	Clostridium geopurificans
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_028726	381	1.23e-105	Lacrimispora algidixylanolytica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026409	381	1.23e-105	Lacrimispora sphenoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_112654	381	1.23e-105	[Clostridium] celerecrescens 18A
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_037068	381	1.23e-105	Lacrimispora xylanolytica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026100	381	1.23e-105	[Clostridium] celerecrescens 18A
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_119068	379	4.41e-105	Lacrimispora aerotolerans
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144607	375	5.71e-104	Blautia caecimuris
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179658	375	5.71e-104	Massilistercora timonensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_114807	375	5.71e-104	Marvinbryantia formatexigens
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_119035	375	5.71e-104	[Clostridium] sphenoides JCM 1415
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_042152	375	5.71e-104	Marvinbryantia formatexigens
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_157642	375	5.71e-104	Merdimonas faecis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180671	370	2.66e-102	Mediterraneibacter catenae
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144608	370	2.66e-102	Cuneatibacter caecimuris
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_042200	370	2.66e-102	Enterocloster asparagiformis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179183	370	2.66e-102	Anaerocolumna chitinilytica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_114392	370	2.66e-102	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117131	370	2.66e-102	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117128	370	2.66e-102	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117127	370	2.66e-102	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117126	370	2.66e-102	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026312	370	2.66e-102	Blautia schinkii
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_041882	370	2.66e-102	Robinsoniella peoriensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_028740	370	2.66e-102	Anaerocolumna xylanovorans
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_044289	370	2.66e-102	Enterocloster lavalensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180914	364	1.24e-100	Anaerocolumna sedimenticola
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_118692	364	1.24e-100	Blautia obeum ATCC 29174
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_134772	364	1.24e-100	Murimonas intestini
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117130	364	1.24e-100	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117129	364	1.24e-100	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_151895	364	1.24e-100	Anaerocolumna cellulosilytica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_027579	364	1.24e-100	[Ruminococcus] lactaris ATCC 29176
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_025796	364	1.24e-100	Anaerocolumna jejuensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180822	359	5.75e-99	Bilifractor porci
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_119217	359	5.75e-99	Blautia producta ATCC 27340 = DSM 2950
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_163638	359	5.75e-99	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_163637	359	5.75e-99	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_163636	359	5.75e-99	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_163635	359	5.75e-99	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_163634	359	5.75e-99	Blautia hominis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_147395	359	5.75e-99	Blautia marasmi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_178840	359	5.75e-99	Blautia pseudococcoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_178255	359	5.75e-99	Fusimonas intestini
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_113270	359	5.75e-99	Blautia producta ATCC 27340 = DSM 2950
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_036776	359	5.75e-99	Blautia producta
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_104735	359	5.75e-99	Butyrivibrio crossotus
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117867	359	5.75e-99	Blautia stercoris
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_113231	359	5.75e-99	Blautia glucerasea
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_112789	359	5.75e-99	Blautia glucerasea
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_104687	359	5.75e-99	Blautia hansenii DSM 20583
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_104700	359	5.75e-99	Blautia coccoides
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181402	353	2.68e-97	Blautia intestinalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_118128	353	2.68e-97	Enterocloster clostridioformis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_113410	353	2.68e-97	Enterocloster bolteae
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_041960	353	2.68e-97	Blautia luti
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180815	353	2.68e-97	Oliverpabstia intestinalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180620	353	2.68e-97	Sellimonas monacensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180334	353	2.68e-97	Blautia intestinalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180026	353	2.68e-97	Blautia brookingsii
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_173632	353	2.68e-97	Novisyntrophococcus fermenticellae
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179590	353	2.68e-97	Blautia provencensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179584	353	2.68e-97	Blautia phocaeensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179560	353	2.68e-97	Lachnoclostridium phocaeense
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_118669	353	2.68e-97	[Clostridium] herbivorans
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179434	353	2.68e-97	Mediterraneibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_147406	353	2.68e-97	Mordavella massiliensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_025567	353	2.68e-97	Enterocloster bolteae
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_044265	353	2.68e-97	Ruminococcus gauvreauii
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_044054	353	2.68e-97	Blautia wexlerae DSM 19850
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_109014	353	2.68e-97	Blautia faecis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_044715	350	3.46e-96	Enterocloster clostridioformis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_036777	350	3.46e-96	[Ruminococcus] torques
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144617	348	1.24e-95	Muricomes intestini
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179638	348	1.24e-95	Dorea phocaeensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179538	348	1.24e-95	Lachnoclostridium urinimassiliense
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_170495	348	1.24e-95	Blautia faecicola
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_148624	348	1.24e-95	Sellimonas intestinalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144722	348	1.24e-95	Drancourtella massiliensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_043681	348	1.24e-95	Enterocloster citroniae
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_114315	348	1.24e-95	Blautia luti DSM 14534
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117147	348	1.24e-95	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117142	348	1.24e-95	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117141	348	1.24e-95	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117140	348	1.24e-95	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_151894	348	1.24e-95	Anaerotaenia torta
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_104803	348	1.24e-95	Faecalicatena contorta
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_104800	348	1.24e-95	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_104783	348	1.24e-95	Acetivibrio ethanolgignens
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_117563	348	1.24e-95	Faecalicatena fissicatena
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_112553	348	1.24e-95	Mediterraneibacter glycyrrhizinilyticus
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_043551	346	4.48e-95	Lactonifactor longoviformis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_029248	346	4.48e-95	[Clostridium] nexile DSM 1787
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181885	344	1.61e-94	Hominisplanchenecus faecis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_044645	342	5.79e-94	Dorea formicigenerans
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_176499	342	5.79e-94	Anaerosacchariphilus polymeriproducens
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181407	342	5.79e-94	Diplocloster agilis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181406	342	5.79e-94	Diplocloster modestus
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181398	342	5.79e-94	Wansuia hejianensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181393	342	5.79e-94	Jutongia hominis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179627	342	5.79e-94	Konateibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179548	342	5.79e-94	Coprococcus phoceensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_115502	342	5.79e-94	[Ruminococcus] torques
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_112089	342	5.79e-94	[Clostridium] hylemonae DSM 15053
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179276	342	5.79e-94	Mediterraneibacter butyricigenes
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_173570	342	5.79e-94	Gluceribacter canis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_171444	342	5.79e-94	Blautia argi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_137405	342	5.79e-94	Anaerobium acetethylicum
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_118730	342	5.79e-94	[Clostridium] symbiosum
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_171392	342	5.79e-94	Blautia argi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_171390	342	5.79e-94	Blautia argi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_116814	342	5.79e-94	Lachnoanaerobaculum umeaense
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_116747	342	5.79e-94	[Ruminococcus] faecis JCM 15917
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_042953	342	5.79e-94	Anaerosporobacter mobilis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_044048	342	5.79e-94	Coprococcus comes ATCC 27758
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026106	342	5.79e-94	[Eubacterium] cellulosolvens
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_115507	340	2.08e-93	Blautia producta
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_118729	340	2.08e-93	Faecalicatena orotica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_171388	340	2.08e-93	Blautia argi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_024719	340	2.08e-93	[Clostridium] hylemonae
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_118731	339	7.49e-93	Blautia hansenii DSM 20583
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144731	337	2.69e-92	Eisenbergiella massiliensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181403	337	2.69e-92	Roseburia lenta
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181394	337	2.69e-92	Jutongia huaianensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181358	337	2.69e-92	Faecalicatena absiana
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_181263	337	2.69e-92	Faecalicatena faecalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180800	337	2.69e-92	Eisenbergiella porci
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144612	337	2.69e-92	Frisingicoccus caecimuris
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144610	337	2.69e-92	Extibacter muris
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179631	337	2.69e-92	Corynebacterium dentalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179494	337	2.69e-92	Luxibacter massiliensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_156907	337	2.69e-92	Faecalimonas umbilicata
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_179447	337	2.69e-92	Clostridium transplantifaecale
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_114326	337	2.69e-92	Fusicatenibacter saccharivorans
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_074613	337	2.69e-92	[Eubacterium] eligens ATCC 27750
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_024993	337	2.69e-92	[Clostridium] fimetarium
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_024967	337	2.69e-92	Sporobacterium olearium
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_113359	337	2.69e-92	Anaerocolumna aminovalerica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_113199	337	2.69e-92	Anaerocolumna aminovalerica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_025206	337	2.69e-92	Hespellia porcina
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026103	337	2.69e-92	Anaeromicropila populeti
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_171391	335	9.69e-92	Blautia argi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_026314	335	9.69e-92	Blautia hydrogenotrophica
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_165739	331	1.25e-90	Lachnoanaerobaculum gingivalis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_144735	331	1.25e-90	Bariatricus massiliensis
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180825	331	1.25e-90	Roseburia porci
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_180823	331	1.25e-90	Velocimicrobium porci
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_148620	331	1.25e-90	Lachnotalea glycerini
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_171389	331	1.25e-90	Blautia argi
M00967:43:000000000-A3JHG:1:1101:18278:3345	NR_074652	331	1.25e-90	Lachnoclostridium phytofermentans
